Time,Strain,Metabolite,Concentration,Date,Number,OD600
10.0,152,Serine,175.00,14.9.22,2,0.02720
10.0,152,Serine,200.00,14.9.22,2,0.03007
10.5,WT,Serine,0.00,14.9.22,2,0.01448
10.5,WT,Serine,10.00,14.9.22,2,0.01184
10.5,WT,Serine,25.00,14.9.22,2,0.00571
10.5,WT,Serine,50.00,14.9.22,2,0.00088
10.5,WT,Serine,75.00,14.9.22,2,0.00251
10.5,WT,Serine,100.00,14.9.22,2,-0.00009
10.5,WT,Serine,125.00,14.9.22,2,-0.00082
10.5,WT,Serine,150.00,14.9.22,2,0.00218
10.5,WT,Serine,175.00,14.9.22,2,0.00344
10.5,WT,Serine,200.00,14.9.22,2,0.00164
10.5,152,Serine,0.00,14.9.22,2,0.03238
10.5,152,Serine,10.00,14.9.22,2,0.06658
10.5,152,Serine,25.00,14.9.22,2,0.06114
10.5,152,Serine,50.00,14.9.22,2,0.05741
10.5,152,Serine,75.00,14.9.22,2,0.04584
10.5,152,Serine,100.00,14.9.22,2,0.03964
10.5,152,Serine,125.00,14.9.22,2,0.03844
10.5,152,Serine,150.00,14.9.22,2,0.03641
10.5,152,Serine,175.00,14.9.22,2,0.03414
10.5,152,Serine,200.00,14.9.22,2,0.03951
11.0,WT,Serine,0.00,14.9.22,2,0.01992
11.0,WT,Serine,10.00,14.9.22,2,0.01722
11.0,WT,Serine,25.00,14.9.22,2,0.00779
11.0,WT,Serine,50.00,14.9.22,2,0.00326
11.0,WT,Serine,75.00,14.9.22,2,0.00512
11.0,WT,Serine,100.00,14.9.22,2,0.00179
11.0,WT,Serine,125.00,14.9.22,2,0.00102
11.0,WT,Serine,150.00,14.9.22,2,0.00282
11.0,WT,Serine,175.00,14.9.22,2,0.00356
11.0,WT,Serine,200.00,14.9.22,2,0.00229
11.0,152,Serine,0.00,14.9.22,2,0.04176
11.0,152,Serine,10.00,14.9.22,2,0.08719
11.0,152,Serine,25.00,14.9.22,2,0.07599
11.0,152,Serine,50.00,14.9.22,2,0.07096
11.0,152,Serine,75.00,14.9.22,2,0.05786
11.0,152,Serine,100.00,14.9.22,2,0.04936
11.0,152,Serine,125.00,14.9.22,2,0.04749
11.0,152,Serine,150.00,14.9.22,2,0.04316
11.0,152,Serine,175.00,14.9.22,2,0.04122
11.0,152,Serine,200.00,14.9.22,2,0.04409
11.5,WT,Serine,0.00,14.9.22,2,0.02218
11.5,WT,Serine,10.00,14.9.22,2,0.01791
11.5,WT,Serine,25.00,14.9.22,2,0.00688
11.5,WT,Serine,50.00,14.9.22,2,0.00174
11.5,WT,Serine,75.00,14.9.22,2,0.00388
11.5,WT,Serine,100.00,14.9.22,2,0.00001
11.5,WT,Serine,125.00,14.9.22,2,-0.00086
11.5,WT,Serine,150.00,14.9.22,2,0.00131
11.5,WT,Serine,175.00,14.9.22,2,0.00248
11.5,WT,Serine,200.00,14.9.22,2,0.00118
11.5,152,Serine,0.00,14.9.22,2,0.04814
11.5,152,Serine,10.00,14.9.22,2,0.11781
11.5,152,Serine,25.00,14.9.22,2,0.09038
11.5,152,Serine,50.00,14.9.22,2,0.08388
11.5,152,Serine,75.00,14.9.22,2,0.06788
11.5,152,Serine,100.00,14.9.22,2,0.05721
11.5,152,Serine,125.00,14.9.22,2,0.05524
11.5,152,Serine,150.00,14.9.22,2,0.04981
11.5,152,Serine,175.00,14.9.22,2,0.04758
11.5,152,Serine,200.00,14.9.22,2,0.05108
12.0,WT,Serine,0.00,14.9.22,2,0.02631
12.0,WT,Serine,10.00,14.9.22,2,0.02081
12.0,WT,Serine,25.00,14.9.22,2,0.00721
12.0,WT,Serine,50.00,14.9.22,2,0.00144
12.0,WT,Serine,75.00,14.9.22,2,0.00348
12.0,WT,Serine,100.00,14.9.22,2,-0.00072
12.0,WT,Serine,125.00,14.9.22,2,-0.00182
12.0,WT,Serine,150.00,14.9.22,2,0.00034
12.0,WT,Serine,175.00,14.9.22,2,0.00171
12.0,WT,Serine,200.00,14.9.22,2,0.00028
12.0,152,Serine,0.00,14.9.22,2,0.05818
12.0,152,Serine,10.00,14.9.22,2,0.16014
12.0,152,Serine,25.00,14.9.22,2,0.10981
12.0,152,Serine,50.00,14.9.22,2,0.10081
12.0,152,Serine,75.00,14.9.22,2,0.08111
12.0,152,Serine,100.00,14.9.22,2,0.06814
12.0,152,Serine,125.00,14.9.22,2,0.06531
12.0,152,Serine,150.00,14.9.22,2,0.05774
12.0,152,Serine,175.00,14.9.22,2,0.05481
12.0,152,Serine,200.00,14.9.22,2,0.05618
12.5,WT,Serine,0.00,14.9.22,2,0.03099
12.5,WT,Serine,10.00,14.9.22,2,0.02416
12.5,WT,Serine,25.00,14.9.22,2,0.00779
12.5,WT,Serine,50.00,14.9.22,2,0.00076
12.5,WT,Serine,75.00,14.9.22,2,0.00239
12.5,WT,Serine,100.00,14.9.22,2,-0.00218
12.5,WT,Serine,125.00,14.9.22,2,-0.00318
12.5,WT,Serine,150.00,14.9.22,2,-0.00121
12.5,WT,Serine,175.00,14.9.22,2,-0.00051
12.5,WT,Serine,200.00,14.9.22,2,-0.00144
12.5,152,Serine,0.00,14.9.22,2,0.07262
12.5,152,Serine,10.00,14.9.22,2,0.22069
12.5,152,Serine,25.00,14.9.22,2,0.13399
12.5,152,Serine,50.00,14.9.22,2,0.12256
12.5,152,Serine,75.00,14.9.22,2,0.09762
12.5,152,Serine,100.00,14.9.22,2,0.08026
12.5,152,Serine,125.00,14.9.22,2,0.07702
12.5,152,Serine,150.00,14.9.22,2,0.06676
12.5,152,Serine,175.00,14.9.22,2,0.06279
12.5,152,Serine,200.00,14.9.22,2,0.06392
13.0,WT,Serine,0.00,14.9.22,2,0.03799
13.0,WT,Serine,10.00,14.9.22,2,0.03049
13.0,WT,Serine,25.00,14.9.22,2,0.01082
13.0,WT,Serine,50.00,14.9.22,2,0.00162
13.0,WT,Serine,75.00,14.9.22,2,0.00179
13.0,WT,Serine,100.00,14.9.22,2,-0.00241
13.0,WT,Serine,125.00,14.9.22,2,-0.00384
13.0,WT,Serine,150.00,14.9.22,2,-0.00141
13.0,WT,Serine,175.00,14.9.22,2,-0.00031
13.0,WT,Serine,200.00,14.9.22,2,-0.00171
13.0,152,Serine,0.00,14.9.22,2,0.09969
13.0,152,Serine,10.00,14.9.22,2,0.29066
13.0,152,Serine,25.00,14.9.22,2,0.16942
13.0,152,Serine,50.00,14.9.22,2,0.14999
13.0,152,Serine,75.00,14.9.22,2,0.11972
13.0,152,Serine,100.00,14.9.22,2,0.09672
13.0,152,Serine,125.00,14.9.22,2,0.09196
13.0,152,Serine,150.00,14.9.22,2,0.07899
13.0,152,Serine,175.00,14.9.22,2,0.07409
13.0,152,Serine,200.00,14.9.22,2,0.07576
13.5,WT,Serine,0.00,14.9.22,2,0.04678
13.5,WT,Serine,10.00,14.9.22,2,0.03714
13.5,WT,Serine,25.00,14.9.22,2,0.01448
13.5,WT,Serine,50.00,14.9.22,2,0.00254
13.5,WT,Serine,75.00,14.9.22,2,0.00114
13.5,WT,Serine,100.00,14.9.22,2,-0.00312
13.5,WT,Serine,125.00,14.9.22,2,-0.00482
13.5,WT,Serine,150.00,14.9.22,2,-0.00259
13.5,WT,Serine,175.00,14.9.22,2,-0.00149
13.5,WT,Serine,200.00,14.9.22,2,-0.00256
13.5,152,Serine,0.00,14.9.22,2,0.14908
13.5,152,Serine,10.00,14.9.22,2,0.35764
13.5,152,Serine,25.00,14.9.22,2,0.21421
13.5,152,Serine,50.00,14.9.22,2,0.18821
13.5,152,Serine,75.00,14.9.22,2,0.14741
13.5,152,Serine,100.00,14.9.22,2,0.11628
13.5,152,Serine,125.00,14.9.22,2,0.10998
13.5,152,Serine,150.00,14.9.22,2,0.09264
13.5,152,Serine,175.00,14.9.22,2,0.08621
13.5,152,Serine,200.00,14.9.22,2,0.08774
14.0,WT,Serine,0.00,14.9.22,2,0.06662
14.0,WT,Serine,10.00,14.9.22,2,0.05196
14.0,WT,Serine,25.00,14.9.22,2,0.02229
14.0,WT,Serine,50.00,14.9.22,2,0.00766
14.0,WT,Serine,75.00,14.9.22,2,0.00396
14.0,WT,Serine,100.00,14.9.22,2,-0.00038
14.0,WT,Serine,125.00,14.9.22,2,-0.00261
14.0,WT,Serine,150.00,14.9.22,2,-0.00084
14.0,WT,Serine,175.00,14.9.22,2,0.00002
14.0,WT,Serine,200.00,14.9.22,2,-0.00091
14.0,152,Serine,0.00,14.9.22,2,0.21119
14.0,152,Serine,10.00,14.9.22,2,0.43389
14.0,152,Serine,25.00,14.9.22,2,0.27009
14.0,152,Serine,50.00,14.9.22,2,0.23582
14.0,152,Serine,75.00,14.9.22,2,0.18419
14.0,152,Serine,100.00,14.9.22,2,0.14529
14.0,152,Serine,125.00,14.9.22,2,0.13626
14.0,152,Serine,150.00,14.9.22,2,0.11322
14.0,152,Serine,175.00,14.9.22,2,0.10556
14.0,152,Serine,200.00,14.9.22,2,0.10459
14.5,WT,Serine,0.00,14.9.22,2,0.09370
14.5,WT,Serine,10.00,14.9.22,2,0.07277
14.5,WT,Serine,25.00,14.9.22,2,0.03077
14.5,WT,Serine,50.00,14.9.22,2,0.01393
14.5,WT,Serine,75.00,14.9.22,2,0.00770
14.5,WT,Serine,100.00,14.9.22,2,0.00313
14.5,WT,Serine,125.00,14.9.22,2,0.00030
14.5,WT,Serine,150.00,14.9.22,2,0.00240
14.5,WT,Serine,175.00,14.9.22,2,0.00423
14.5,WT,Serine,200.00,14.9.22,2,0.00260
14.5,152,Serine,0.00,14.9.22,2,0.27133
14.5,152,Serine,10.00,14.9.22,2,0.50863
14.5,152,Serine,25.00,14.9.22,2,0.33047
14.5,152,Serine,50.00,14.9.22,2,0.28883
14.5,152,Serine,75.00,14.9.22,2,0.22930
14.5,152,Serine,100.00,14.9.22,2,0.18123
14.5,152,Serine,125.00,14.9.22,2,0.16540
14.5,152,Serine,150.00,14.9.22,2,0.13847
14.5,152,Serine,175.00,14.9.22,2,0.12673
14.5,152,Serine,200.00,14.9.22,2,0.12460
15.0,WT,Serine,0.00,14.9.22,2,0.12896
15.0,WT,Serine,10.00,14.9.22,2,0.09349
15.0,WT,Serine,25.00,14.9.22,2,0.03309
15.0,WT,Serine,50.00,14.9.22,2,0.01319
15.0,WT,Serine,75.00,14.9.22,2,0.00502
15.0,WT,Serine,100.00,14.9.22,2,0.00029
15.0,WT,Serine,125.00,14.9.22,2,-0.00318
15.0,WT,Serine,150.00,14.9.22,2,-0.00138
15.0,WT,Serine,175.00,14.9.22,2,-0.00001
15.0,WT,Serine,200.00,14.9.22,2,-0.00141
15.0,152,Serine,0.00,14.9.22,2,0.32712
15.0,152,Serine,10.00,14.9.22,2,0.58359
15.0,152,Serine,25.00,14.9.22,2,0.39049
15.0,152,Serine,50.00,14.9.22,2,0.34086
15.0,152,Serine,75.00,14.9.22,2,0.27376
15.0,152,Serine,100.00,14.9.22,2,0.21599
15.0,152,Serine,125.00,14.9.22,2,0.19352
15.0,152,Serine,150.00,14.9.22,2,0.16119
15.0,152,Serine,175.00,14.9.22,2,0.14499
15.0,152,Serine,200.00,14.9.22,2,0.14112
15.5,WT,Serine,0.00,14.9.22,2,0.17351
15.5,WT,Serine,10.00,14.9.22,2,0.11908
15.5,WT,Serine,25.00,14.9.22,2,0.03968
15.5,WT,Serine,50.00,14.9.22,2,0.01674
15.5,WT,Serine,75.00,14.9.22,2,0.00678
15.5,WT,Serine,100.00,14.9.22,2,0.00158
15.5,WT,Serine,125.00,14.9.22,2,-0.00232
15.5,WT,Serine,150.00,14.9.22,2,-0.00042
15.5,WT,Serine,175.00,14.9.22,2,0.00134
15.5,WT,Serine,200.00,14.9.22,2,-0.00032
15.5,152,Serine,0.00,14.9.22,2,0.38468
15.5,152,Serine,10.00,14.9.22,2,0.66424
15.5,152,Serine,25.00,14.9.22,2,0.45991
15.5,152,Serine,50.00,14.9.22,2,0.40294
15.5,152,Serine,75.00,14.9.22,2,0.32728
15.5,152,Serine,100.00,14.9.22,2,0.25931
15.5,152,Serine,125.00,14.9.22,2,0.22988
15.5,152,Serine,150.00,14.9.22,2,0.19238
15.5,152,Serine,175.00,14.9.22,2,0.17028
15.5,152,Serine,200.00,14.9.22,2,0.16658
16.0,WT,Serine,0.00,14.9.22,2,0.21563
16.0,WT,Serine,10.00,14.9.22,2,0.14760
16.0,WT,Serine,25.00,14.9.22,2,0.04767
16.0,WT,Serine,50.00,14.9.22,2,0.02010
16.0,WT,Serine,75.00,14.9.22,2,0.00903
16.0,WT,Serine,100.00,14.9.22,2,0.00347
16.0,WT,Serine,125.00,14.9.22,2,-0.00057
16.0,WT,Serine,150.00,14.9.22,2,0.00310
16.0,WT,Serine,175.00,14.9.22,2,0.00497
16.0,WT,Serine,200.00,14.9.22,2,0.00277
16.0,152,Serine,0.00,14.9.22,2,0.44627
16.0,152,Serine,10.00,14.9.22,2,0.74560
16.0,152,Serine,25.00,14.9.22,2,0.53543
16.0,152,Serine,50.00,14.9.22,2,0.46950
16.0,152,Serine,75.00,14.9.22,2,0.38553
16.0,152,Serine,100.00,14.9.22,2,0.30983
16.0,152,Serine,125.00,14.9.22,2,0.27343
16.0,152,Serine,150.00,14.9.22,2,0.22807
16.0,152,Serine,175.00,14.9.22,2,0.19903
16.0,152,Serine,200.00,14.9.22,2,0.19547
16.5,WT,Serine,0.00,14.9.22,2,0.24468
16.5,WT,Serine,10.00,14.9.22,2,0.17284
16.5,WT,Serine,25.00,14.9.22,2,0.05234
16.5,WT,Serine,50.00,14.9.22,2,0.01971
16.5,WT,Serine,75.00,14.9.22,2,0.00718
16.5,WT,Serine,100.00,14.9.22,2,0.00138
16.5,WT,Serine,125.00,14.9.22,2,-0.00362
16.5,WT,Serine,150.00,14.9.22,2,-0.00146
16.5,WT,Serine,175.00,14.9.22,2,0.00124
16.5,WT,Serine,200.00,14.9.22,2,-0.00102
16.5,152,Serine,0.00,14.9.22,2,0.50468
16.5,152,Serine,10.00,14.9.22,2,0.82228
16.5,152,Serine,25.00,14.9.22,2,0.60818
16.5,152,Serine,50.00,14.9.22,2,0.53554
16.5,152,Serine,75.00,14.9.22,2,0.44354
16.5,152,Serine,100.00,14.9.22,2,0.35741
16.5,152,Serine,125.00,14.9.22,2,0.31461
16.5,152,Serine,150.00,14.9.22,2,0.26371
16.5,152,Serine,175.00,14.9.22,2,0.22618
16.5,152,Serine,200.00,14.9.22,2,0.22181
17.0,WT,Serine,0.00,14.9.22,2,0.27897
17.0,WT,Serine,10.00,14.9.22,2,0.20733
17.0,WT,Serine,25.00,14.9.22,2,0.06327
17.0,WT,Serine,50.00,14.9.22,2,0.02367
17.0,WT,Serine,75.00,14.9.22,2,0.00960
17.0,WT,Serine,100.00,14.9.22,2,0.00413
17.0,WT,Serine,125.00,14.9.22,2,-0.00187
17.0,WT,Serine,150.00,14.9.22,2,0.00077
17.0,WT,Serine,175.00,14.9.22,2,0.00383
17.0,WT,Serine,200.00,14.9.22,2,0.00153
17.0,152,Serine,0.00,14.9.22,2,0.57457
17.0,152,Serine,10.00,14.9.22,2,0.90497
17.0,152,Serine,25.00,14.9.22,2,0.68970
17.0,152,Serine,50.00,14.9.22,2,0.61210
17.0,152,Serine,75.00,14.9.22,2,0.51163
17.0,152,Serine,100.00,14.9.22,2,0.41513
17.0,152,Serine,125.00,14.9.22,2,0.36567
17.0,152,Serine,150.00,14.9.22,2,0.30717
17.0,152,Serine,175.00,14.9.22,2,0.26417
17.0,152,Serine,200.00,14.9.22,2,0.25923
17.5,WT,Serine,0.00,14.9.22,2,0.31062
17.5,WT,Serine,10.00,14.9.22,2,0.24262
17.5,WT,Serine,25.00,14.9.22,2,0.07292
17.5,WT,Serine,50.00,14.9.22,2,0.02572
17.5,WT,Serine,75.00,14.9.22,2,0.00982
17.5,WT,Serine,100.00,14.9.22,2,0.00426
17.5,WT,Serine,125.00,14.9.22,2,-0.00204
17.5,WT,Serine,150.00,14.9.22,2,0.00069
17.5,WT,Serine,175.00,14.9.22,2,0.00379
17.5,WT,Serine,200.00,14.9.22,2,0.00126
17.5,152,Serine,0.00,14.9.22,2,0.64402
17.5,152,Serine,10.00,14.9.22,2,0.97849
17.5,152,Serine,25.00,14.9.22,2,0.77082
17.5,152,Serine,50.00,14.9.22,2,0.68862
17.5,152,Serine,75.00,14.9.22,2,0.58036
17.5,152,Serine,100.00,14.9.22,2,0.47589
17.5,152,Serine,125.00,14.9.22,2,0.42126
17.5,152,Serine,150.00,14.9.22,2,0.35382
17.5,152,Serine,175.00,14.9.22,2,0.30292
17.5,152,Serine,200.00,14.9.22,2,0.29572
18.0,WT,Serine,0.00,14.9.22,2,0.34496
18.0,WT,Serine,10.00,14.9.22,2,0.28559
18.0,WT,Serine,25.00,14.9.22,2,0.08416
18.0,WT,Serine,50.00,14.9.22,2,0.02879
18.0,WT,Serine,75.00,14.9.22,2,0.01082
18.0,WT,Serine,100.00,14.9.22,2,0.00542
18.0,WT,Serine,125.00,14.9.22,2,-0.00174
18.0,WT,Serine,150.00,14.9.22,2,0.00006
18.0,WT,Serine,175.00,14.9.22,2,0.00276
18.0,WT,Serine,200.00,14.9.22,2,0.00076
18.0,152,Serine,0.00,14.9.22,2,0.71652
18.0,152,Serine,10.00,14.9.22,2,1.05522
18.0,152,Serine,25.00,14.9.22,2,0.85052
18.0,152,Serine,50.00,14.9.22,2,0.76726
18.0,152,Serine,75.00,14.9.22,2,0.65506
18.0,152,Serine,100.00,14.9.22,2,0.54219
18.0,152,Serine,125.00,14.9.22,2,0.48099
18.0,152,Serine,150.00,14.9.22,2,0.40466
18.0,152,Serine,175.00,14.9.22,2,0.34796
18.0,152,Serine,200.00,14.9.22,2,0.34032
18.5,WT,Serine,0.00,14.9.22,2,0.38073
18.5,WT,Serine,10.00,14.9.22,2,0.33200
18.5,WT,Serine,25.00,14.9.22,2,0.09470
18.5,WT,Serine,50.00,14.9.22,2,0.03090
18.5,WT,Serine,75.00,14.9.22,2,0.01033
18.5,WT,Serine,100.00,14.9.22,2,0.00513
18.5,WT,Serine,125.00,14.9.22,2,-0.00247
18.5,WT,Serine,150.00,14.9.22,2,-0.00070
18.5,WT,Serine,175.00,14.9.22,2,0.00227
18.5,WT,Serine,200.00,14.9.22,2,0.00020
18.5,152,Serine,0.00,14.9.22,2,0.78787
18.5,152,Serine,10.00,14.9.22,2,1.12463
18.5,152,Serine,25.00,14.9.22,2,0.92757
18.5,152,Serine,50.00,14.9.22,2,0.84297
18.5,152,Serine,75.00,14.9.22,2,0.73077
18.5,152,Serine,100.00,14.9.22,2,0.60933
18.5,152,Serine,125.00,14.9.22,2,0.54373
18.5,152,Serine,150.00,14.9.22,2,0.45950
18.5,152,Serine,175.00,14.9.22,2,0.39653
18.5,152,Serine,200.00,14.9.22,2,0.38840
19.0,WT,Serine,0.00,14.9.22,2,0.42701
19.0,WT,Serine,10.00,14.9.22,2,0.38621
19.0,WT,Serine,25.00,14.9.22,2,0.11114
19.0,WT,Serine,50.00,14.9.22,2,0.03661
19.0,WT,Serine,75.00,14.9.22,2,0.01331
19.0,WT,Serine,100.00,14.9.22,2,0.00834
19.0,WT,Serine,125.00,14.9.22,2,0.00011
19.0,WT,Serine,150.00,14.9.22,2,0.00208
19.0,WT,Serine,175.00,14.9.22,2,0.00631
19.0,WT,Serine,200.00,14.9.22,2,0.00448
19.0,152,Serine,0.00,14.9.22,2,0.86251
19.0,152,Serine,10.00,14.9.22,2,1.19358
19.0,152,Serine,25.00,14.9.22,2,1.00324
19.0,152,Serine,50.00,14.9.22,2,0.91961
19.0,152,Serine,75.00,14.9.22,2,0.80724
19.0,152,Serine,100.00,14.9.22,2,0.68331
19.0,152,Serine,125.00,14.9.22,2,0.61604
19.0,152,Serine,150.00,14.9.22,2,0.52068
19.0,152,Serine,175.00,14.9.22,2,0.45414
19.0,152,Serine,200.00,14.9.22,2,0.44294
19.5,WT,Serine,0.00,14.9.22,2,0.47283
19.5,WT,Serine,10.00,14.9.22,2,0.43437
19.5,WT,Serine,25.00,14.9.22,2,0.12390
19.5,WT,Serine,50.00,14.9.22,2,0.03737
19.5,WT,Serine,75.00,14.9.22,2,0.01163
19.5,WT,Serine,100.00,14.9.22,2,0.00700
19.5,WT,Serine,125.00,14.9.22,2,-0.00193
19.5,WT,Serine,150.00,14.9.22,2,0.00043
19.5,WT,Serine,175.00,14.9.22,2,0.00407
19.5,WT,Serine,200.00,14.9.22,2,0.00233
19.5,152,Serine,0.00,14.9.22,2,0.93127
19.5,152,Serine,10.00,14.9.22,2,1.25323
19.5,152,Serine,25.00,14.9.22,2,1.06857
19.5,152,Serine,50.00,14.9.22,2,0.98733
19.5,152,Serine,75.00,14.9.22,2,0.87723
19.5,152,Serine,100.00,14.9.22,2,0.75190
19.5,152,Serine,125.00,14.9.22,2,0.68253
19.5,152,Serine,150.00,14.9.22,2,0.58087
19.5,152,Serine,175.00,14.9.22,2,0.51033
19.5,152,Serine,200.00,14.9.22,2,0.49730
20.0,WT,Serine,0.00,14.9.22,2,0.51820
20.0,WT,Serine,10.00,14.9.22,2,0.47187
20.0,WT,Serine,25.00,14.9.22,2,0.14110
20.0,WT,Serine,50.00,14.9.22,2,0.03983
20.0,WT,Serine,75.00,14.9.22,2,0.01123
20.0,WT,Serine,100.00,14.9.22,2,0.00687
20.0,WT,Serine,125.00,14.9.22,2,-0.00267
20.0,WT,Serine,150.00,14.9.22,2,-0.00013
20.0,WT,Serine,175.00,14.9.22,2,0.00413
20.0,WT,Serine,200.00,14.9.22,2,0.00250
20.0,152,Serine,0.00,14.9.22,2,0.99690
20.0,152,Serine,10.00,14.9.22,2,1.30963
20.0,152,Serine,25.00,14.9.22,2,1.12900
20.0,152,Serine,50.00,14.9.22,2,1.05033
20.0,152,Serine,75.00,14.9.22,2,0.94517
20.0,152,Serine,100.00,14.9.22,2,0.82017
20.0,152,Serine,125.00,14.9.22,2,0.75200
20.0,152,Serine,150.00,14.9.22,2,0.64303
20.0,152,Serine,175.00,14.9.22,2,0.57180
20.0,152,Serine,200.00,14.9.22,2,0.55703
20.5,WT,Serine,0.00,14.9.22,2,0.54847
20.5,WT,Serine,10.00,14.9.22,2,0.49973
20.5,WT,Serine,25.00,14.9.22,2,0.16000
20.5,WT,Serine,50.00,14.9.22,2,0.04250
20.5,WT,Serine,75.00,14.9.22,2,0.01037
20.5,WT,Serine,100.00,14.9.22,2,0.00600
20.5,WT,Serine,125.00,14.9.22,2,-0.00373
20.5,WT,Serine,150.00,14.9.22,2,-0.00070
20.5,WT,Serine,175.00,14.9.22,2,0.00307
20.5,WT,Serine,200.00,14.9.22,2,0.00207
20.5,152,Serine,0.00,14.9.22,2,1.06117
20.5,152,Serine,10.00,14.9.22,2,1.36350
20.5,152,Serine,25.00,14.9.22,2,1.18700
20.5,152,Serine,50.00,14.9.22,2,1.10747
20.5,152,Serine,75.00,14.9.22,2,1.00750
20.5,152,Serine,100.00,14.9.22,2,0.88537
20.5,152,Serine,125.00,14.9.22,2,0.81930
20.5,152,Serine,150.00,14.9.22,2,0.70687
20.5,152,Serine,175.00,14.9.22,2,0.63527
20.5,152,Serine,200.00,14.9.22,2,0.61797
21.0,WT,Serine,0.00,14.9.22,2,0.57344
21.0,WT,Serine,10.00,14.9.22,2,0.52394
21.0,WT,Serine,25.00,14.9.22,2,0.18494
21.0,WT,Serine,50.00,14.9.22,2,0.04931
21.0,WT,Serine,75.00,14.9.22,2,0.01358
21.0,WT,Serine,100.00,14.9.22,2,0.00904
21.0,WT,Serine,125.00,14.9.22,2,-0.00109
21.0,WT,Serine,150.00,14.9.22,2,0.00248
21.0,WT,Serine,175.00,14.9.22,2,0.00631
21.0,WT,Serine,200.00,14.9.22,2,0.00548
21.0,152,Serine,0.00,14.9.22,2,1.12568
21.0,152,Serine,10.00,14.9.22,2,1.41868
21.0,152,Serine,25.00,14.9.22,2,1.24781
21.0,152,Serine,50.00,14.9.22,2,1.16831
21.0,152,Serine,75.00,14.9.22,2,1.06921
21.0,152,Serine,100.00,14.9.22,2,0.95198
21.0,152,Serine,125.00,14.9.22,2,0.88768
21.0,152,Serine,150.00,14.9.22,2,0.77221
21.0,152,Serine,175.00,14.9.22,2,0.70498
21.0,152,Serine,200.00,14.9.22,2,0.68524
21.5,WT,Serine,0.00,14.9.22,2,0.59159
21.5,WT,Serine,10.00,14.9.22,2,0.53752
21.5,WT,Serine,25.00,14.9.22,2,0.20729
21.5,WT,Serine,50.00,14.9.22,2,0.05252
21.5,WT,Serine,75.00,14.9.22,2,0.01339
21.5,WT,Serine,100.00,14.9.22,2,0.00882
21.5,WT,Serine,125.00,14.9.22,2,-0.00151
21.5,WT,Serine,150.00,14.9.22,2,0.00156
21.5,WT,Serine,175.00,14.9.22,2,0.00556
21.5,WT,Serine,200.00,14.9.22,2,0.00489
21.5,152,Serine,0.00,14.9.22,2,1.18356
21.5,152,Serine,10.00,14.9.22,2,1.46079
21.5,152,Serine,25.00,14.9.22,2,1.30192
21.5,152,Serine,50.00,14.9.22,2,1.22292
21.5,152,Serine,75.00,14.9.22,2,1.12696
21.5,152,Serine,100.00,14.9.22,2,1.01176
21.5,152,Serine,125.00,14.9.22,2,0.95119
21.5,152,Serine,150.00,14.9.22,2,0.83502
21.5,152,Serine,175.00,14.9.22,2,0.77079
21.5,152,Serine,200.00,14.9.22,2,0.74746
22.0,WT,Serine,0.00,14.9.22,2,0.60713
22.0,WT,Serine,10.00,14.9.22,2,0.54963
22.0,WT,Serine,25.00,14.9.22,2,0.23150
22.0,WT,Serine,50.00,14.9.22,2,0.05720
22.0,WT,Serine,75.00,14.9.22,2,0.01397
22.0,WT,Serine,100.00,14.9.22,2,0.00940
22.0,WT,Serine,125.00,14.9.22,2,-0.00193
22.0,WT,Serine,150.00,14.9.22,2,0.00040
22.0,WT,Serine,175.00,14.9.22,2,0.00527
22.0,WT,Serine,200.00,14.9.22,2,0.00480
22.0,152,Serine,0.00,14.9.22,2,1.23730
22.0,152,Serine,10.00,14.9.22,2,1.49107
22.0,152,Serine,25.00,14.9.22,2,1.35483
22.0,152,Serine,50.00,14.9.22,2,1.27750
22.0,152,Serine,75.00,14.9.22,2,1.18183
22.0,152,Serine,100.00,14.9.22,2,1.06820
22.0,152,Serine,125.00,14.9.22,2,1.00867
22.0,152,Serine,150.00,14.9.22,2,0.89497
22.0,152,Serine,175.00,14.9.22,2,0.83287
22.0,152,Serine,200.00,14.9.22,2,0.80907
22.5,WT,Serine,0.00,14.9.22,2,0.62362
22.5,WT,Serine,10.00,14.9.22,2,0.56562
22.5,WT,Serine,25.00,14.9.22,2,0.26136
22.5,WT,Serine,50.00,14.9.22,2,0.06522
22.5,WT,Serine,75.00,14.9.22,2,0.01826
22.5,WT,Serine,100.00,14.9.22,2,0.01349
22.5,WT,Serine,125.00,14.9.22,2,0.00199
22.5,WT,Serine,150.00,14.9.22,2,0.00496
22.5,WT,Serine,175.00,14.9.22,2,0.00936
22.5,WT,Serine,200.00,14.9.22,2,0.00872
22.5,152,Serine,0.00,14.9.22,2,1.29212
22.5,152,Serine,10.00,14.9.22,2,1.51189
22.5,152,Serine,25.00,14.9.22,2,1.39876
22.5,152,Serine,50.00,14.9.22,2,1.32939
22.5,152,Serine,75.00,14.9.22,2,1.24022
22.5,152,Serine,100.00,14.9.22,2,1.12782
22.5,152,Serine,125.00,14.9.22,2,1.06869
22.5,152,Serine,150.00,14.9.22,2,0.95932
22.5,152,Serine,175.00,14.9.22,2,0.89966
22.5,152,Serine,200.00,14.9.22,2,0.87236
23.0,WT,Serine,0.00,14.9.22,2,0.63324
23.0,WT,Serine,10.00,14.9.22,2,0.57224
23.0,WT,Serine,25.00,14.9.22,2,0.28564
23.0,WT,Serine,50.00,14.9.22,2,0.06881
